track_id,artist_name,track_name,duration_ms,acousticness,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,danceability
0n2ZsjzilyRjIyCr7Mcgk7,Dan + Shay,Good Things,148906,0.13,0.621,0.0,11,0.173,-6.018,1,0.0296,97.189,4,0.617,0
0DmAvNCAK08oCi7miSZUIY,Sigala,Lasting Lover,218358,0.197,0.786,0.0,1,0.0943,-4.529,1,0.0478,125.983,4,0.483,0
748mdHapucXQri7IAO8yFK,Doja Cat,Kiss Me More (feat. SZA),208866,0.235,0.701,0.000158,8,0.123,-3.541,1,0.0286,110.968,4,0.742,0
6Tio0ZoDeSQnI7EBAqWer2,P!nk,Cover Me In Sunshine,141050,0.0599,0.594,0.0,5,0.0785,-6.879,1,0.135,159.702,4,0.314,0
6xw8ld1ztoCKifwTN6uGDq,Griff,Black Hole,200523,0.142,0.64,0.0,0,0.0981,-5.641,1,0.0591,124.069,4,0.658,0
5mlNLzIdl6Ae2a4YRphSI4,Gryffin,Piece Of Me (with LOVA),202646,0.0347,0.865,0.000476,9,0.117,-2.899,1,0.0412,121.99,4,0.394,0
5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,215626,0.0212,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,0.644,0
0IqCoZ168iRc9LqfrYgpZy,Camilo,KESI - Remix,176575,0.127,0.815,6.18e-06,4,0.094,-4.439,1,0.0477,122.959,4,0.823,0
0HLhptvI8NozbOHRLNniFz,David Guetta,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",158994,0.0744,0.717,0.0,11,0.134,-6.61,1,0.0755,88.063,4,0.685,0
5pbQaprwbDRlzXBo8xVnCo,LANY,up to me,167960,0.0563,0.721,0.000554,1,0.0745,-8.712,1,0.0367,120.99,4,0.747,0
4Ld4kbKo1eOzToQ0P8JA0V,Duncan Laurence,Arcade (feat. FLETCHER),187453,0.815,0.395,0.00216,0,0.128,-9.328,1,0.0365,71.944,3,0.267,0
6OGogr19zPTM4BALXuMQpF,The Weeknd,Take My Breath,220196,0.0107,0.74,2.18e-05,8,0.101,-6.01,1,0.0484,121.004,4,0.518,0
2SDswD3RdceDWthkgCrCCU,Julia Michaels,All Your Exes,209275,0.0232,0.618,0.0,1,0.118,-5.184,1,0.0319,112.114,3,0.323,0
2RkZZh5XQ4y3sG8gCu96Tz,Bazzi,I Like That,158083,0.172,0.692,0.0,6,0.191,-5.431,0,0.112,74.474,4,0.68,0
5Nq19qQnIBvcYbz7UNJTCW,JC Stewart,Don’t Say You Love Me,174306,0.0276,0.802,0.0,7,0.116,-5.659,0,0.0338,78.51,4,0.787,0
1Qw4FBX30bGdutJ19HBD7T,twocolors,Lovefool (feat. Pia Mia),190243,0.0233,0.796,0.0,6,0.239,-5.141,1,0.0606,122.905,4,0.164,0
0939D7aT18uBDS2MTjWzct,Coldplay,Higher Power,211294,0.00711,0.828,2.44e-05,10,0.261,-6.023,1,0.0449,178.032,4,0.489,0
6p4KCy1eh253tyYdSa1TSx,James Arthur,SOS,221086,0.00283,0.719,0.0,5,0.102,-4.147,1,0.0303,155.941,4,0.168,0
793OuR8rJ0zpVp708ONAxO,Matoma,Summer Feeling,180600,0.0256,0.702,4.87e-05,10,0.129,-7.833,1,0.0876,124.924,4,0.539,0
4HBZA5flZLE435QTztThqH,Ariana Grande,Stuck with U (with Justin Bieber),228482,0.223,0.45,0.0,8,0.382,-6.658,1,0.0418,178.765,3,0.537,0
40JjCZcdzT9ldZk5DhFqdZ,Little Mix,Confetti (feat. Saweetie),185374,0.178,0.643,0.0,9,0.0609,-6.45,0,0.053,107.088,4,0.485,0
3XoflnowYPFRPOh3uFvHcm,DJ Snake,Selfish Love (with Selena Gomez),168648,0.0206,0.646,0.352,5,0.0994,-7.973,0,0.102,110.971,4,0.443,0
27ycaQnQAxaPiyeg3nr2aB,Miley Cyrus,Midnight Sky,223279,0.00115,0.814,0.00312,4,0.203,-5.466,0,0.0346,110.0,4,0.259,0
1ZxxfkeHKl0YKcPjKzeS4c,NOTD,Never A Good Time,167232,0.0179,0.833,0.000126,6,0.173,-4.266,1,0.0312,167.939,4,0.649,0
3V7jLMYvvg4BHi4tmDveNc,Anitta,Faking Love (feat. Saweetie),146933,0.0389,0.578,0.0,0,0.063,-4.773,1,0.12,133.01,4,0.866,0
3UoULw70kMsiVXxW0L3A33,Ariana Grande,pov,201882,0.36,0.534,0.0,0,0.1,-5.664,0,0.0555,131.798,4,0.173,0
2em9RcCS4mlJFHQ2Xw82T9,Lennon Stella,Fancy,191983,0.252,0.674,0.00461,10,0.143,-7.64,0,0.0845,106.789,4,0.306,0
6IPNp9PfaEqrzotY47TIWy,DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",225600,0.00406,0.837,0.00313,6,0.0904,-2.807,0,0.0491,100.015,4,0.702,0
2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),145800,0.365,0.739,0.00137,8,0.161,-3.805,1,0.0411,93.005,4,0.533,0
3ddNKnYpVx0uI8vcwbTQ5Y,Surfaces,Sheesh!,148846,0.161,0.832,0.0,5,0.0925,-3.937,1,0.0611,149.951,4,0.801,0
6FvSS3Goz7OC8oCC2eWqe8,Tesher,Jalebi Baby (Tesher x Jason Derulo),169154,0.0289,0.829,0.0,0,0.254,-7.179,1,0.0412,93.059,4,0.866,0
0k4d5YPDr1r7FX77VdqWez,Doja Cat,You Right,186173,0.0164,0.621,0.00233,8,0.0845,-6.414,1,0.0565,128.986,4,0.436,0
70rFIfYN7lU6iTgUIVP42w,Machine Gun Kelly,my ex's best friend (with blackbear),138970,0.00391,0.685,0.0,5,0.152,-5.096,0,0.0433,124.934,4,0.33,0
6Dy1jexKYriXAVG6evyUTJ,Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),162603,0.018,0.833,0.00747,8,0.0374,-4.403,1,0.0478,123.97,4,0.796,1
12N23tQKmfGcEO0z8ObwtM,Ed Sheeran,Bad Habits - MEDUZA Remix,194331,0.0992,0.8,0.00132,11,0.0887,-5.102,0,0.0337,126.031,4,0.192,1
20on25jryn53hWghthWWW3,ACRAZE,Do It To It,157890,0.0209,0.806,0.0542,11,0.0703,-8.262,0,0.0886,124.927,4,0.637,1
18asYwWugKjjsihZ0YvRxO,Tiësto,The Motto,164818,0.0301,0.763,2.23e-05,7,0.0901,-4.627,0,0.0435,117.953,4,0.464,1
4xMbBESczlHPUO8QeYi56p,Becky Hill,My Heart Goes (La Di Da) (feat. Topic),148960,0.0185,0.781,3.12e-05,7,0.295,-5.578,0,0.0452,124.04,4,0.456,1
7iydGgbqWUwYQNKiUXaoWq,twocolors,Lovefool - Nicky Romero Remix,209500,0.0142,0.798,0.000573,3,0.155,-3.759,0,0.0342,126.137,4,0.305,1
7ft8GUKMIuFnH4lueyOTQi,Joel Corry,BED - David Guetta Festival Mix,235200,0.00409,0.916,0.258,8,0.0474,-4.311,1,0.0668,125.001,4,0.246,1
3uUuGVFu1V7jTQL60S1r8z,Lost Frequencies,Where Are You Now,148197,0.515,0.636,0.000411,6,0.172,-8.117,0,0.103,120.966,4,0.262,1
1wpbmqF1IFW1W1Zut5aquK,Oxia,Domino - David Guetta Remix,296192,0.137,0.954,0.922,10,0.378,-5.783,0,0.0578,129.996,4,0.0397,1
4YprqLB3jEAlHNOMXEcZtm,Mike Candys,Vibe,141001,0.013,0.823,0.397,11,0.121,-2.867,1,0.0956,126.063,4,0.616,1
2prnn41CblB8B4yWACDljP,Shouse,Love Tonight - David Guetta Remix Edit,158095,0.015,0.989,0.357,10,0.184,-4.225,0,0.0434,126.002,4,0.0348,1
7iBHE8RK2DmkVpwUfnCqYB,Armand Van Helden,Thunder In My Heart Again,157440,0.00388,0.933,0.687,9,0.657,-3.45,0,0.0413,124.958,4,0.353,1
2Jt8OOQV33kCWJs7ojOCUJ,Charli XCX,Good Ones - Joel Corry Remix,165141,0.0385,0.807,0.0178,10,0.121,-4.383,1,0.0365,124.961,4,0.684,1
0MmCny6gGuYPM4wT1rqoz3,Anti Up,Something's about to go down,215090,0.029,0.868,0.042,6,0.0809,-5.245,1,0.0507,124.065,4,0.286,1
1S69G657rrHOIfPkKNihwH,Jay Pryor,Good for Me (feat. Anna Straker),144960,0.02,0.615,0.00821,5,0.138,-7.217,1,0.0453,124.987,4,0.411,1
6ft4hAq6yde8jPZY2i5zLr,MEDUZA,Paradise (feat. Dermot Kennedy),167903,0.0689,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435,1
5bbtc9t6FcerXp732H2XNu,Regard,You - Topic Remix,157160,0.0554,0.887,0.000131,6,0.241,-5.601,0,0.0692,124.025,4,0.696,1
7arsXR8AtExnOFN3v3HiJI,Alesso,Going Dumb,168601,0.0546,0.678,0.263,6,0.103,-6.242,0,0.0515,121.995,4,0.551,1
0SyxZC4wlqAwf20cHE6Xon,La Roux,Bulletproof,162213,0.00341,0.771,1.73e-05,6,0.0905,-5.95,1,0.0311,126.02,4,0.527,1
7ltLi7CG003USSGYsSba9s,Alok,It Don’t Matter - Spotify Singles,173742,0.161,0.864,1.34e-05,3,0.367,-5.94,0,0.0378,118.032,4,0.568,1
3ZFosXgzvmN6wXs9wTaIxh,Calvin Harris,By Your Side (feat. Tom Grennan) - Oliver Heldens Remix,238064,0.18,0.861,0.00684,4,0.0975,-6.047,0,0.0442,124.045,4,0.392,1
1O5aDl6qjgN80CJJ9JHDgw,NuBass,The Night (feat. Purple Velvet Curtains),171796,0.0113,0.899,0.858,8,0.105,-3.984,0,0.0617,128.025,4,0.649,1
7BxIvkfVSgoUUlDcBVff61,Dillon Francis,Real Love (feat. Aleyna Tilki),135265,0.0496,0.793,8.48e-05,10,0.0522,-4.313,0,0.0685,124.012,4,0.555,1
1HHnQYqcnlnE9q7LGFFGFj,Icona Pop,Off Of My Mind,164739,0.128,0.752,0.0362,1,0.0795,-5.947,1,0.227,125.996,4,0.565,1
39CyGsoGoW4yayA731IP4s,Dimitri Vegas & Like Mike,We'll Be Dancing Soon,158312,0.0565,0.853,2.62e-06,9,0.149,-4.538,0,0.17,119.958,4,0.501,1
1yApeqGiKKeAMptbNUv2Mf,Ewan McVicar,Tell Me Something Good,249678,0.00826,0.796,0.921,8,0.365,-10.548,1,0.0356,125.976,4,0.961,1
0Cnb8XdGDMHAmIRBUJMkIS,Toby Romeo,Where The Lights Are Low,136995,0.448,0.807,0.0,8,0.105,-5.812,0,0.122,123.904,4,0.62,1
2Eq5AMlqaeqg4sunGbHtV2,Alok,In My Mind - Joel Corry Remix,184000,0.00646,0.74,0.0,0,0.136,-6.063,1,0.0465,122.046,4,0.598,1
2USlegnFJLrVLpoVfPimKB,Gabry Ponte,Thunder,160000,0.0342,0.896,3.21e-05,1,0.344,-4.673,1,0.058,101.216,3,0.403,1
4AL1AOOFk7Bqe4XFs8cN86,Dark Heart,Don't Speak,165245,0.207,0.662,5.95e-05,7,0.0819,-6.285,0,0.0505,122.05,4,0.799,1
5MxKAr6Ui5hQ9TtjdnlmrR,Afrojack,Anywhere With You,158807,0.0696,0.743,2.37e-06,6,0.202,-4.149,1,0.0302,125.883,4,0.531,1
2rUsJXt4NeeDiIU6sBvrxo,Robin Schulz,All We Got (feat. KIDDO) - Ofenbach Remix,129814,0.0522,0.796,2.69e-05,6,0.25,-5.077,0,0.0343,114.95,4,0.549,1
4ga4WvRNhMsIL38pkBbnIN,Martin Garrix,Pressure (feat. Tove Lo),144391,0.659,0.558,0.324,7,0.124,-8.991,0,0.0902,114.978,4,0.357,1
0bI7K9Becu2dtXK1Q3cZNB,Tiësto,Don't Be Shy,140500,0.198,0.787,0.0,11,0.262,-3.748,0,0.0583,119.986,4,0.513,1
3rgTS3933lMWoPiN6CW4qY,KSHMR,Kids (feat. MKLA),184687,0.0107,0.866,0.0537,9,0.528,-4.834,1,0.106,128.027,4,0.302,1
4cG7HUWYHBV6R6tHn1gxrl,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,0.0076,0.862,0.000132,2,0.303,-3.424,1,0.126,122.98,4,0.801,1
0ha2skoePlU0BDDySj8qf2,Nicky Romero,We're Still Young,195000,0.029,0.831,0.0,1,0.349,-3.184,0,0.0558,127.962,4,0.0868,1
0SSIu4CcGITHdatDmjlA6H,TELYKast,Nobody To Love (with Loren Gray),146372,0.0937,0.823,0.0,9,0.0853,-3.684,0,0.0853,122.143,4,0.409,1
15Vlfa18uD2w98YG5zX7Pb,PS1,Life Goes On,169458,0.243,0.873,0.0,5,0.154,-3.984,0,0.041,123.553,4,0.531,1
6s3OlLs8Ey8LCol4xaDb6R,The Stickmen Project,Don't Even Know Your Name,141841,0.0305,0.804,1.06e-05,4,0.147,-3.453,0,0.037,123.982,4,0.655,1
20McUFi8KCIVdNDLrkTDuZ,HVME,Goosebumps,163208,0.325,0.659,0.0,1,0.13,-7.429,1,0.0444,124.946,4,0.439,1
2cegJfpyiaWXclqj5HRsZG,FISHER,Just Feels Tight,197977,0.00153,0.994,0.874,1,0.0686,-6.326,1,0.071,127.004,4,0.719,1
0WNjZebEUjiPEdVqfYjlcZ,Majestic,Losing My Mind,204849,0.0317,0.881,0.0364,1,0.441,-3.834,1,0.0291,125.026,4,0.86,1
5fwSHlTEWpluwOM0Sxnh5k,Farruko,Pepas,287120,0.00776,0.766,6.98e-05,7,0.128,-3.955,1,0.0343,130.001,4,0.442,1
7chO7fuXHHB3nZVjEQMXwx,Tiësto,Oohla Oohla,143280,0.00198,0.856,0.000189,10,0.67,-4.937,0,0.222,124.923,4,0.486,1
44xO8889yUQHn70P73NILS,Navos,Believe Me,188260,0.129,0.876,1.39e-06,5,0.29,-5.572,0,0.0408,124.999,4,0.645,1
039VxfSo5FErqE65169VZL,Bingo Players,Devotion - 2020 Remix,152131,0.00059,0.802,0.819,2,0.332,-4.771,1,0.0451,124.025,4,0.365,1
6D9pncRlZZoq4oc1tzAC1y,Andrew Rayel,Silver Lining,177745,0.0451,0.844,0.0,5,0.097,-3.815,0,0.0461,125.032,4,0.637,1
74CkeJ0vYYTdQImnaLy759,Tungevaag,Ride With Me (feat. Kid Ink) - Brennan Heart Remix,230400,0.278,0.864,0.0388,4,0.0777,-4.17,0,0.0483,149.998,4,0.142,1
1LyTeIRYMHPA13p4b02NvV,Lucas Estrada,Naked,196523,0.0517,0.837,0.000509,2,0.108,-4.571,0,0.0349,123.989,4,0.251,1
7GiozRoMk95aFl1WbrDdjX,NOTD,Nobody,143952,0.0166,0.773,7.64e-06,8,0.377,-5.714,0,0.0579,122.016,4,0.878,1
1kTlT3phtU2yqTJYT1x6hb,Purple Disco Machine,Fireworks (feat. Moss Kena & The Knocks),199705,0.00714,0.764,3.76e-06,1,0.154,-5.268,0,0.045,118.026,4,0.73,1
7JdiXX87BugXUDhQ89GEc8,John Summit,Deep End - SIDEPIECE Remix,196666,0.122,0.665,0.0112,11,0.476,-9.063,0,0.0807,126.025,4,0.422,1
5ovAmYzYLeEmOX6P3bmlzV,David Guetta,Dreams (feat. Lanie Gardner),204102,0.0904,0.896,0.000157,9,0.0943,-4.471,0,0.0384,128.056,4,0.0723,1
3hbi5zXAgQt0Z9V5JSOnCe,Dubdogz,Everybody Wants To Party,184838,0.000307,0.858,0.692,0,0.0932,-5.657,1,0.0314,124.001,4,0.565,1
0ieEZjHQO5eq9Uad7opItK,VINAI,I Was Made,155399,0.0823,0.85,0.0,1,0.0999,-3.471,1,0.0268,128.006,4,0.314,1
0pIiCv0GdhtsOjCJ5Y7zHj,HUGEL,Morenita,176491,0.000701,0.769,0.742,1,0.0553,-5.077,1,0.0383,123.983,4,0.177,1
4CiWLaMrGQ9CR5j604HyoW,DLMT,Destination,185364,0.0575,0.884,4.04e-06,10,0.093,-4.074,0,0.0878,121.981,4,0.356,1
0NWVFwJxCMjBdTOCePlQdl,Lucas & Steve,Another Life (feat. Alida),212468,0.00531,0.653,0.0,5,0.126,-5.954,1,0.04,123.854,4,0.264,1
63aj87TQG6F3RVO5nbG2VQ,J Balvin,In Da Getto,131065,0.025,0.72,1.42e-05,8,0.0942,-3.126,1,0.0459,126.986,4,0.631,1
4KKaV1zUcpDecobqLjwIkB,Dua Lipa,Physical - Claptone Remix,189120,0.00029,0.928,0.9,5,0.43,-5.97,0,0.0341,124.988,4,0.875,1
1LsoAswipJvPzdcSnoQ46C,Coldabank,I Just Wanna Dance,154904,0.0247,0.914,0.0195,5,0.22,-5.589,1,0.133,124.984,4,0.15,1
3zQpGaH50HeMjxurMZVF6q,Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),186805,0.0201,0.719,3.17e-06,11,0.906,-7.824,0,0.215,100.014,4,0.142,1
3vrm4dNThrhQ0BArrLIUOV,Chico Rose,Somebody's Watching Me,176640,0.0855,0.857,9.98e-05,1,0.0723,-4.922,0,0.052,124.963,4,0.207,1
71H8k9qe7DersxR6KyhUnI,Nicky Romero,Okay,151312,0.0463,0.836,0.0,2,0.128,-3.781,1,0.0579,124.964,4,0.304,1
1evX3NUBE7QujnSmky2ox4,HUGEL,Eyes On You,202515,0.0305,0.823,0.139,0,0.131,-6.277,1,0.12,124.99,4,0.612,1
2VveodsDiyIi3zcYMDgRx1,Lilly Ahlberg,Young Forever,218293,0.0219,0.637,0.000826,9,0.0636,-7.388,0,0.037,120.997,4,0.557,1
1dK5t2UGFfEAY7vBDb75Gz,PBH & JACK,Lose CTRL (feat. Sash Sings),180967,0.017,0.744,0.309,8,0.283,-5.871,1,0.0417,124.002,4,0.726,1
3qwDbGKZzA7CMobf35EwsW,MOTi,Show Me Love,156190,0.0808,0.774,3.68e-06,4,0.622,-5.724,0,0.0509,126.042,4,0.351,1
7zx1i0jGcFwMBurajgKlO7,Jonasu,Black Magic,174193,0.0564,0.634,0.0,8,0.276,-4.96,1,0.163,124.074,4,0.463,1
5erj647SYiDcIR8Zwi6tc9,Swedish House Mafia,It Gets Better,184611,0.00176,0.709,0.505,0,0.291,-7.064,1,0.0421,118.928,4,0.0641,1
3YOZWCREvKsxhcZNJix5xd,Armin van Buuren,No Fun,130412,0.00861,0.904,0.000164,10,0.0916,-4.774,0,0.0349,121.03,4,0.328,1
7BJvauk2ddcxirw5px8Wfa,Paradigm,Bloodstream,148715,0.0538,0.756,0.000345,2,0.372,-4.789,0,0.309,126.157,4,0.445,1
1olCzMxaeiQKNO64ssWVGr,Rain Radio,Talk About,161040,0.000222,0.874,0.522,6,0.276,-5.316,1,0.0425,123.992,4,0.434,1
3ydFRJUABULlXklU1M24TV,SIDEPIECE,Together,186341,0.184,0.749,0.00666,2,0.105,-5.811,0,0.0327,125.056,4,0.466,1
5zHRrkIk98Adfqh25kMZFU,Dillon Francis,Love Me Better (with Shift K3Y & Marc E. Bassy),150771,0.0253,0.716,0.00149,6,0.131,-5.089,1,0.0376,124.018,4,0.441,1
2wf2KMhjoHSZXKVHNBoTMg,Sofi Tukker,Sun Came Up,202905,0.0243,0.625,0.0219,9,0.0577,-6.854,0,0.0272,124.001,4,0.386,1
2zJ5nuyOQi4jBvToG3HHys,Roger Sanchez,Another Chance,254130,0.0212,0.913,0.0254,7,0.376,-5.744,0,0.049,128.01,4,0.0441,1
2gpWyfu7eZ01zzncHpxOtA,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000,0.00279,0.659,0.0,8,0.105,-7.289,1,0.0389,120.122,4,0.109,1
65tzGxRAwbrZd2yhHcGgLf,Tobtok,My Carousel,166639,0.0109,0.735,2.32e-05,6,0.0871,-6.488,0,0.108,125.076,4,0.24,1
1gX4wETtMGvOB7u1proVfj,RAYE,Call On Me,194880,0.021,0.889,0.0,0,0.687,-4.386,1,0.0491,121.977,4,0.438,1
6zSpb8dQRaw0M1dK8PBwQz,Elton John,Cold Heart - PNAU Remix,202735,0.034,0.798,4.19e-05,1,0.0952,-6.312,1,0.0317,116.032,4,0.942,1
07PSGQ8vwLkuvxkWX6QVxY,The Stickmen Project,Heartbreaker,150764,0.0818,0.726,4.02e-06,5,0.116,-5.241,0,0.0855,123.071,4,0.523,1
6nGtbklEfeXapvjTbV8kzn,David Guetta,Alive (with Roland Clark),221471,0.0149,0.912,0.0316,11,0.69,-8.785,1,0.058,124.994,4,0.327,1
2cE7I6BIi2GaVi5y0YYd5F,Yves V,Round & Round,165120,0.464,0.852,1.49e-06,11,0.147,-4.73,0,0.0332,124.969,4,0.519,1
50YQaQXog18lS11wGCl77u,Diplo,Promises,201176,0.0233,0.699,0.0,0,0.137,-7.754,0,0.0409,122.02,4,0.474,1
5OJbBrGPY4scEGwMysuyLb,KVSH,Sicko Drop,147976,0.0251,0.711,0.769,0,0.0961,-5.487,1,0.0855,123.985,4,0.291,1
0mDINHqydpdNSyPKPCxB7z,Tujamo,Enough Of You,146693,0.074,0.744,1.05e-06,9,0.142,-6.454,0,0.131,124.062,4,0.248,1
6FANeHrcPH8cDFUgty6jDS,M-22,Think About Us - 90's Club Mix,194904,0.000633,0.877,0.0634,1,0.335,-5.983,1,0.0589,119.991,4,0.296,1
2rqgrjE3T96UvvQ0MheJ8T,Chapter & Verse,Ashes,222250,0.0205,0.844,0.532,10,0.158,-4.296,1,0.0457,125.007,4,0.632,1
4odMGVNm2t07wwtzxKUlBc,Tungevaag,Miss You,160800,0.0482,0.887,0.0,9,0.0958,-3.524,1,0.0596,125.0,4,0.397,1
6bVWGtN2BVH53il4JSFON8,Bingo Players,Forever Love (feat. Viiq),155826,0.0953,0.9,1.06e-05,6,0.368,-4.228,0,0.0429,124.045,4,0.709,1
3mC9L7eDVsaAqnLbOya3U4,Aluna,Body Pump - Lady Bee Remix,176097,0.00265,0.927,0.103,10,0.108,-6.183,0,0.0489,122.997,4,0.544,1
6SK5X1cj2G3vFNb7iTmLfV,Dubdogz,Drop It (feat. LUISAH),125760,0.0396,0.771,1.64e-05,8,0.175,-7.696,0,0.0558,124.987,4,0.769,1
5lXY6PTuWXOludKy4zDQwM,Diplo,On My Mind,189268,0.00165,0.731,0.633,7,0.217,-6.574,1,0.0409,123.026,4,0.635,1
6M0RLlETmRWBLRkuwohvE5,Don Diablo,Too Much To Ask,190588,0.103,0.689,0.0,5,0.111,-5.49,1,0.077,102.035,4,0.4,1
2ipTMqLLogZOwB3VXafqTR,Mr. Belt & Wezol,Not Dancing,163108,0.0203,0.709,1.31e-05,11,0.288,-5.588,0,0.0786,124.904,4,0.892,1
7ElC7VjUNl3oJ20Q5OpEh9,Rêve,CTRL + ALT + DEL,153166,0.035,0.763,1.65e-06,5,0.112,-5.58,0,0.34,119.94,4,0.869,1
4h5I5Y4HZzLNFveiLyXABZ,Lost + Found,So Into You,160272,0.126,0.9,0.0,2,0.122,-2.283,0,0.0497,123.907,4,0.693,1
77BDJDKKWm11KXQh0Sv4Jf,NERVO,Dare Me,182500,0.0453,0.776,0.0,6,0.158,-4.976,1,0.303,124.03,4,0.718,1
1fU9jcKCej9LobWUT6K7Fo,Alesso,Somebody To Use - Toxic Mix,191618,0.034,0.869,0.0574,11,0.156,-3.186,0,0.0387,123.973,4,0.374,1
1xOgDZRSKEHZXAdVkT0GJE,Crystal Rock,Astronaut In The Ocean,133920,0.00654,0.899,0.0,11,0.292,-3.368,1,0.0597,99.986,4,0.147,1
4BxYyjqSPyip5kbscidyZx,MEDUZA,Tell It To My Heart - KREAM Remix,232620,0.0171,0.852,0.00183,11,0.0804,-5.974,0,0.0376,124.969,4,0.244,1
19lT0l1OBkLtWI5iE5zORl,Chris Lorenzo,California Dreamin’ (feat. High Jinx) (Vintage Culture Remix),183750,0.00123,0.778,0.224,1,0.0955,-5.341,1,0.0356,128.042,4,0.13,1
5Q9DzNnrUCkJV1t1wWjYIX,Ed Sheeran,Bad Habits - Joel Corry Remix,189577,0.0488,0.935,0.00117,11,0.339,-4.902,0,0.0598,125.971,4,0.8,1
0JpEMzTHbt2zBIXrntrXzG,Robin Schulz,Young Right Now,186140,0.0129,0.708,0.0,5,0.14,-6.189,1,0.0976,123.039,4,0.381,1
4eIyZcuHRAF4novYFxThwe,A7S,By My Side - From The Original Television Soundtrack Blade Runner Black Lotus,165773,0.276,0.617,5.11e-05,3,0.12,-6.97,0,0.0513,124.015,4,0.439,1
2P7Vn6uJ9hRKTJVYMmjppN,David Guetta,Alive Again,212160,0.219,0.806,0.0451,5,0.344,-5.565,1,0.193,124.922,4,0.0876,1
1eGlStOBtFJ6Oc4hhN5tUR,Ed Sheeran,Shivers - Ofenbach Remix,187247,0.0119,0.832,0.0,2,0.0461,-3.35,1,0.0457,126.989,4,0.917,1
1evWpIlEfSZnXtHtpILB6b,DMNDS,Calabria,128562,0.016,0.914,0.44,10,0.0527,-3.31,0,0.0624,124.027,4,0.355,1
5ofHoV0ywhsZUOArK1Oa1h,Various Artists,Say It Right - ILURO Remix,133724,0.0129,0.934,0.0,8,0.153,-4.051,1,0.267,124.017,4,0.472,1
5KBC6spOAI9TdlpFqEYRSl,Steve Aoki,Equal in the Darkness (Gabry Ponte Remix),181000,0.273,0.822,0.00987,8,0.127,-5.225,1,0.112,124.014,4,0.307,1
1md4HSE2DTmnCn9kpm8mFM,AVAION,Pieces,172707,0.0613,0.437,0.1,6,0.203,-8.701,1,0.06,125.98,4,0.122,1
3MVrUfY3fYjR1kIK1wvbHN,Jonasu,On My Mind (with JC Stewart),179068,0.00819,0.819,0.0115,7,0.106,-5.725,1,0.0351,125.979,4,0.54,1
6sgU0FdR0FroEzK1rTdJzi,DubVision,No More,165937,0.0054,0.952,0.744,0,0.12,-4.067,0,0.0586,127.943,4,0.15,1
7nrPXddIkx8hxM9Ot46JRX,Keanu Silva,Hardcore Vibes - Radio Edit,161000,0.0474,0.907,0.00604,11,0.63,-4.448,0,0.12,126.016,4,0.116,1
0DWzI4UbUIOBXuTpKmvkWM,Patrick Moreno,Sistematic,111812,0.0862,0.924,0.000514,7,0.312,-3.147,1,0.454,126.338,4,0.622,1
46nvQpUDsxpS08UTFOeKTA,MEDUZA,Tell It To My Heart,165524,0.0265,0.715,0.0,11,0.609,-6.639,0,0.0595,123.854,4,0.489,1
7hdy8UqbRmEyOcsF1DcfhJ,MAXAM,Tightrope,144457,0.04,0.942,1.41e-05,5,0.328,-3.733,1,0.116,140.003,4,0.337,1
7nmn3LVOIrP720GETdfyqP,Minelli,"Rampampam (VIZE, Averro Remix)",166000,0.0427,0.833,4.07e-05,6,0.13,-3.765,1,0.168,120.022,4,0.482,1
3UcR8sUTURoNzhYrjeSI0q,John Dahlbäck,Pyramid - Nicky Romero Remix,165714,0.0819,0.963,0.864,5,0.168,-4.152,1,0.0409,125.995,4,0.616,1
0EvmrjNaRk3EWAUV2gdVcs,Remady,In the End,175434,0.133,0.761,0.00267,5,0.196,-5.767,1,0.0503,119.98,4,0.408,1
4G4patpYxsF6ovHZOX9wgR,John Summit,Human (feat. Echoes),219047,0.00162,0.856,0.818,5,0.0763,-6.84,0,0.0314,125.992,4,0.233,1
2mozbqXyO5NOmpOZc9O5s9,VINAI,Tension,159617,0.0324,0.917,0.0,7,0.0971,-3.976,0,0.156,125.895,4,0.0929,1
3GTyqpv12KmARyhilpvKHA,Rompasso,123 (Dolly Song) feat. Karma Child,141652,0.113,0.826,2.02e-06,9,0.111,-5.452,0,0.116,117.948,4,0.631,1
7sRjDSJ5Vp3xC669buQVGi,Nicky Romero,Why Do I Call,158958,0.144,0.786,0.0,7,0.282,-6.588,1,0.0931,122.946,4,0.374,1
5FvxRvrQ8qzKjBJ6ST9aiu,Coldplay,My Universe - David Guetta Remix,199135,0.0974,0.948,0.00375,1,0.14,-5.515,0,0.0558,122.609,4,0.696,1
